UID,Description,Category
45cfe2e38fd5406991df7982048ea3eb,"DT Swiss HEC 1400 Spline 62 Rear Wheel - 700,12 x 142mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
29c3ca76d14e460b95aa67c1b29a052b,"DT Swiss HEC 1400 Spline 47 Rear Wheel - 700,12 x 142mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
3cdeaf6dedb14f5b9fbdab837d9d0456,"DT Swiss HE 1800 Spline 32 Rear Wheel - 700,12 x 142,Center-Lock,HG 11,Black",REAR-WHEEL
10b1667f3b144f0484c2f7fc0cb43a91,"DT Swiss ER 1600 Spline db23 Rear Wheel - 12 x 142mm or QR x 135mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
afbbf0bc19874ebba81a84aa50f59530,"DT Swiss ARC1400 DiCut Rear Wheel - 80mm,700c,12 x 142mm,Centerlock,HG 11,Black",REAR-WHEEL
922ca7346ea74bd3980cd88582e7b44a,"DT Swiss ARC1400 DiCut Rear Wheel - 62mm,700c,12 x 142mm,Centerlock,HG 11,Black",REAR-WHEEL
49f9394ad4014a57be4f739d82efe574,"DT Swiss ARC1100 DiCut Rear Wheel - 62mm,700c,12 x 142mm,Centerlock,HG 11,Black",REAR-WHEEL
40428447a98e42b7b1635b90bb035143,"DT Swiss ARC 1400 DiCut 80 Rear Wheel - 700,12 x 142mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
33e1e0fd41fd40b1bfdbbf0f4a7c1f86,"DT Swiss ARC 1400 DiCut 62 Rear Wheel - 700,QR X 130mm,HG 11,Black",REAR-WHEEL
0120a81464e24f71bcd2a24d45533f5a,"DT Swiss ARC 1400 DiCut 48 Rear Wheel - 700,QR X 130mm,HG 11,Black",REAR-WHEEL
86c5cfa1de37452eaf93925401da2977,"DT Swiss ARC 1400 DiCut 48 Rear Wheel - 700,12 x 142mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
52a0fb7d6271441f81a7317ed7c2cb22,"DT Swiss M1900 Spline 30 Rear Wheel: 29 ,12x148mm,Centerlock Disc",REAR-WHEEL
6b302004a29e4ef9af13bf13d81ad31f,"DT Swiss M1900 22.5 Spline Rear Wheel: 29 ,12 x 142mm Thru Axle,Center Lock Disc",REAR-WHEEL
012550e39d3c4188ab5b83fc6c819964,"DT Swiss M1900 22.5 Spline Rear Wheel: 27.5 ,12 x 142mm Thru Axle,Center Lock Disc",REAR-WHEEL
c7dec3e736ab4e9b8cb925aad114ca86,"DT Swiss HX 1501 Spline One 30 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG 11 or XD,Black,Ebike",REAR-WHEEL
8d9d2ced4d2243bea49509841bb43f52,"DT Swiss H 1900 Spline Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,HG 11 ,Black,Ebike",REAR-WHEEL
d194807e4ce14e2b8dc7e440b1896454,"DT Swiss H 1900 Spline Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG 11,Black,Ebike",REAR-WHEEL
1765acd677524cc784af1f6d92d02999,"DT Swiss H 1900 Spline 35 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG 11,Black,Ebike",REAR-WHEEL
4445bb3dbee1409fa8964165638cb698,"DT Swiss E1900 25 Spline Rear Wheel: 29 ,12 x 142mm Thru Axle,Center Lock Disc",REAR-WHEEL
ac718686d6b04454b4a657998bab438a,"DT Swiss E 1900 Spline Rear Wheel - 29 ,12 x 142mm,6-Bolt or Center-Lock ,HG 11,Black",REAR-WHEEL
3daa65c48fb44f8cb6df9b6e2c9f3459,"DT Swiss ARC1400 DiCut Rear Wheel - 50mm,700c,12 x 142mm,Centerlock,HG11,Black",REAR-WHEEL
442e2d59dd044572b54fa43b7ad6aa69,"DT Swiss ARC1100 DiCut Rear Wheel - 50mm,700c,12 x 142mm,Centerlock,HG11,Black",REAR-WHEEL
f2915bbdb4b6405889fcb7061bfec4c5,"DT Swiss C 1800 Spline Rear Wheel - 700,12 x 142mm,Center-Lock,HG11,Black",REAR-WHEEL
64cab9cab0814a5194d488cba9052245,"DT Swiss XR 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
672b194ff67c4c0aac281c73b3ffecec,"DT Swiss XMC 1501 SPLINE ONE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
10ca04b94e984345b7e602f06566febb,"DT Swiss XM 1700 SPLINE Rear Wheel - 27.5 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
6c971d3470094d8c8c94a70ce1658526,"DT Swiss XMC 1501 SPLINE ONE Rear Wheel - 27.5 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
5598c2df6e95459798a1a551062f85c0,"DT Swiss XM 1700 SPLINE Rear Wheel - 27.5 ,12 x 148mm Boost,Center Lock,Micro Spline,Black",REAR-WHEEL
be443e5eafca4944bd7ac34d5db9c3ef,"DT Swiss XM 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
5dbf3e3e848e4e8bbfb9c9f4d5c75c25,"DT Swiss EXC 1501 SPLINE ONE Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,XD Driver,Black",REAR-WHEEL
838e0301fffd40449c444ed838db261f,"DT Swiss EX 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,Micro Spline,Black",REAR-WHEEL
4bd33f3a17864553b45a9cd67c8fdb28,"DT Swiss XRC 1501 SPLINE ONE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,XD Driver,Black",REAR-WHEEL
3857ba8bb64b409a98e0aa464d4f2647,"DT Swiss EX 1700 SPLINE Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,Micro Spline,Black",REAR-WHEEL
25d3143994bd4f898ef22af498fa7d3a,"DT Swiss EXC 1501 SPLINE ONE Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,XD Driver,Black",REAR-WHEEL
7fae39149e6e4462a4b88608b058228f,"DT Swiss XR 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,Micro Spline,Black",REAR-WHEEL
b2560912292340019e27634d60159bdb,"DT Swiss EX 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,XD Driver,Black",REAR-WHEEL
7ba6b8f33568409e8dc3b46197802feb,"DT Swiss PR 1400 DICUT OXiC Rear Wheel - 700,QR x 130mm,Rim Brake,HG11,Black,21mm",REAR-WHEEL
965e5af405564d699c05466386b0f33a,"DT Swiss XRC 1200 Spline 30 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,XDR,Black",REAR-WHEEL
7b30cbea75f44c67b8c7aaf83ae52721,"DT Swiss XRC 1200 Spline 25 Rear Wheel - 29 ,12 x 148mm Boost,Center-Lock,Micro Spline or XD,Black",REAR-WHEEL
29e8571822ec4430921f4ba3285c924a,"DT Swiss XMC 1200 Spline 30 Rear Wheel - 27.5 ,12 x 148mm Boost,Center-Lock or 6-bolt,Black",REAR-WHEEL
a44d19c2a7504d4981b086922f823579,"DT Swiss XMC 1200 Spline 30 Rear Wheel - 29 ,12 x 148mm Boost,Center-Lock or 6-bolt,Black",REAR-WHEEL
d5b1affe169941be847f19778738e40f,"DT Swiss HGC 1400 Spline 42 Rear Wheel - 700,12 x 142,Center-Lock,HG or XDR,Black",REAR-WHEEL
8115dd6755f94a3cb7a1ae94823ad3fa,"DT Swiss EXC 1200 Spline 35 Rear Wheel - 27.5 ,12 x 148,Center-Lock,Micro Spline or XD,Black",REAR-WHEEL
1f6fbcba8c6d4e84b47047d536c8aecd,"DT Swiss EXC 1200 Spline 30 Rear Wheel - 29 ,12 x 148,Center-Lock,Micro Spline or XD,Black",REAR-WHEEL
36422dd5a4964d75ae86fc95cb0ae300,"DT Swiss H 1700 Spline 30 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt ,HG 11,Black,Ebike",REAR-WHEEL
141d60b987734ae3942863ce1ccad09d,"DT Swiss M 1900 Spline 25 Rear Wheel - 27.5 ,12 x 148mm Boost,Center-Lock,Micro Spline,Black",REAR-WHEEL
3d3e98f220e74a04bd63e3a3834d30c7,"DT Swiss G 1800 Rear Wheel - 700,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
084c413f08ef42f79d864fdc7ac906f5,"DT Swiss GR 1600 Rear Wheel - 650b,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
6fa06c790b2345aaa8404bc7c5aac7c7,"DT Swiss GRC 1400 Rear Wheel - 650b,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
237d2d17b42044b2b7c41696e0f41bb7,"DT Swiss GRC 1400 Rear Wheel - 700,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
6931854dcbd744f3946de53e606f0498,"DT Swiss GR 1600 Rear Wheel - 700,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
583e6a1f12ff462bb8df8dfd7d507181,"DT Swiss HX 1501 Spline One 35 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG11,Black,Ebike",REAR-WHEEL
f2c1b5d139e047f58c194cd05d276194,"DT Swiss E 1900 Spline Rear Wheel - 27.5 ,12 x 142mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
deb410b37c83408bbde9af447159e4ad,"DT Swiss M 1900 Spline 25 Rear Wheel - 27.5 ,12 x 142mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
09f90c4f56424ae89b32aa5441b56869,"DT Swiss M 1900 Spline 30 Rear Wheel - 27.5 ,12 x 142mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
2e218f24be464fbfa3b29174e0696abd,"DT Swiss E 1900 Spline Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,XD,Black",REAR-WHEEL
0b068895fba34b2b8ac3b6c53e908d97,"DT Swiss E 1900 Spline Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,XD,Black",REAR-WHEEL
44d2b8b3d6dd49039fc4c7409ebc27d6,"DT Swiss M 1900 Spline 25 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
9d84c2d9513f4edb945185ed87bd22e6,"DT Swiss M 1900 Spline 25 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,XD,Black",REAR-WHEEL
f8fdd37156f347e8a9df814956a94bf6,"DT Swiss M 1900 Spline 30 Rear Wheel - 29 ,12 x 142mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
1e64cd0bedbd4347b6ef2e2d2774d3ce,"DT Swiss E 1900 Spline Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
021e79dc2c474b8cbe5ae4241b23b5bb,"DT Swiss E 1900 Spline Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
226034fb106c48e3bd38a7758dab9c24,"DT Swiss M 1900 Spline 25 Rear Wheel - 29 ,12 x 148mm Boost,Center-Lock,XD,Black",REAR-WHEEL
0e3f494efa354017b4ad1e3903e9f734,"DT Swiss M 1900 Spline 30 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
fb283236d4e248ea953cb86b83bc24d4,"DT Swiss M 1900 Spline 30 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,XD,Black",REAR-WHEEL
c4e9de4458334b149a8db764bf8dab63,"DT Swiss M 1900 Spline 30 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,XD,Black",REAR-WHEEL
9489814454dd4a6e9a00d65d324b38be,"DT Swiss M 1900 Spline 30 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
4077a6a70cb9447a9304dab10b8d8f8b,"DT Swiss CRC 1400 Spline Rear Wheel - 700,12 x 142mm,Center-Lock,HG 11,Black",REAR-WHEEL
0aae388dcf7340a290f31670e2d57f18,"DT Swiss PR 1600 Spline 32 Rear Wheel - 700,QR x 130mm,Rim Brake,HG11,Black",REAR-WHEEL
c0c238a3b1214d90b38dbd367c407c18,"DT Swiss CR 1600 Spline Rear Wheel - 700,12 x 142mm or QR x 135mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
c5372c3142c54fdfb8ba8d2c0e76de98,"DT Swiss H 1700 Spline 30 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG11 or XD,Black,Ebike",REAR-WHEEL
7c37ad7fc3674d37b2201c9ae0b81a67,"DT Swiss PRC 1400 Spline Rear Wheel - 700,12 x 142mm or QR x 135mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
8f5a816a41fc46008d217737080eee5f,"DT Swiss ERC 1100 DiCut 47 Rear Wheel - 12 x 142mm or QR x 135mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
75e10e73525c4328812c23e747cc97ee,"DT Swiss PR 1600 Spline 23 Rear Wheel - 700,QR x 130mm,Rim Brake,HG11,Black",REAR-WHEEL
89f56c54c6604bc0ac9a7aa4325a4545,"DT Swiss ERC 1400 Spline Rear Wheel - 700,12 x 142mm or QR x 135mm,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
15a2acd335cd4234aaea2a09838615c5,"DT Swiss ER 1600 Spline 32 Rear Wheel - 700,12 x 142mm or QR x 135mm ,6-Bolt or Center-Lock,Black",REAR-WHEEL
35048055bcdc45639c5a628c201fa48b,"DT Swiss P 1800 Spline 23 Rear Wheel - 700,QR x 130mm,Rim Brake,HG 11 ,Black",REAR-WHEEL
5b344492840c4eba8f6dc305359664f0,"DT Swiss XMC 1200 Spline 30 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt or Center-Lock,Black",REAR-WHEEL
b6fc0a9f7c1e444da14d7c57548fd99c,"DT Swiss ER 1400 Spline Rear Wheel - 700,12 x 142mm or QR x 135mm ,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
b3abf420870d4406b07c2a39a0ed4cf9,DT Swiss BR2250 Big Ride Fat Bike 26 12x190 or 197 Rear Wheel,REAR-WHEEL
cac5d0ea35734be59005619255f8ee9c,"DT Swiss XM 1700 SPLINE Rear Wheel - 29 ,12 x 148mm Boost,Center Lock,Micro Spline,Black",REAR-WHEEL
7a6125084dd6483bb3fd65167f5d4542,"DT Swiss EX 1700 SPLINE Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,XD Driver,Black",REAR-WHEEL
ce84370a869b4e32812b221205da5d7c,"DT Swiss HX 1501 Spline One 30 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,Black,Ebike",REAR-WHEEL
d3b50bbd2eac49c4b22a68491ad4f2f8,"DT Swiss M 1900 Spline 25 Rear Wheel - 29 ,12 x 148mm Boost,Center-Lock,Micro Spline,Black",REAR-WHEEL
765e220c624b4614b873d260e78edad7,"DT Swiss E 1900 Spline Rear Wheel - 29 ,12 x 148mm Boost,Center-Lock,MicroSpline,Black",REAR-WHEEL
12ee34ba749e48179182da78717651ba,"DT Swiss G 1800 Rear Wheel - 650b,12 x 142mm or QR x 135mm,Center-Lock or 6-Bolt,HG 11 or XDR,Black",REAR-WHEEL
75e7db292d0b4b73b34b064c569c8c73,"DT Swiss C 1800 Spline Rear Wheel - 700,12 x 142mm,Center-Lock,XDR,Black",REAR-WHEEL
e321a5731dc74e7f8f82b32d55da87be,"DT Swiss M 1900 Spline 25 Rear Wheel - 29 ,12 x 142mm,Center-Lock,HG11,Black",REAR-WHEEL
0571ce60a9e8494a84de3aeceb948fc3,"DT Swiss M 1900 Spline 25 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt or Center-Lock,HG 11,Black",REAR-WHEEL
33221830d379472fb39af9cb7c2da056,"DT Swiss E 1900 Spline Rear Wheel - 27.5 ,12 x 148mm Boost,Center-Lock,MicroSpline,Black",REAR-WHEEL
2b87266aed86442b88edc81a8dff6a58,"Race Face Aeffect R Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
2f4e12d39e374448babb99b17a61f562,"Race Face Aeffect R Wheels 29,12 x 157 Super Boost XD",REAR-WHEEL
ae187727f4c745c5a8e507d503b8c020,"Race Face Aeffect R Wheels 29,12 x 157 Super Boost HG",REAR-WHEEL
e97ee24c1f864e249fe85ec3deb9a188,"Race Face Aeffect R Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
4bab9535e3f64eaeba45beb255d8eb58,"Race Face Aeffect R Wheels 29,12 x 148 Boost XD",REAR-WHEEL
28f17077937a41b686d69d37875627f7,"Race Face Aeffect R Wheels 29,12 x 148 Boost HG",REAR-WHEEL
f6d8f9640cbe4f8cbcd6867ddc428335,"Race Face Aeffect R Wheels 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
3715cea891da4cfc9829cda921476269,"Race Face Aeffect R Wheels 27.5,12 x 157 Super Boost XD",REAR-WHEEL
70c45d1580a34b94bd4f7de34577de8a,"Race Face Aeffect R Wheels 27.5,12 x 157 Super Boost HG",REAR-WHEEL
a465af3fca3a449c85b2088d721d8b62,"Race Face Aeffect R Wheels 27.5,12 x 148 Boost Microspline",REAR-WHEEL
2cfc35386de34da1b5377e54c2e7ff70,"Race Face Aeffect R Wheels 27.5,12 x 148 Boost XD",REAR-WHEEL
b59d6ad7e45b41079aedacfa0c08aa9f,"Race Face Aeffect R Wheels 27.5,12 x 148 Boost HG",REAR-WHEEL
79ae59048e5b4c08b1c810fb8dcc8e6d,"Race Face Aeffect R eMTB Wheel 29,12 x 157 Super Boost Microspline",REAR-WHEEL
d9c252d1653440578a07be8ecd778279,"Race Face Aeffect R eMTB Wheel 29,12 x 157 Super Boost XD",REAR-WHEEL
573e0ff8dc1e4d21abc4c8a76cdbfb81,"Race Face Aeffect R eMTB Wheel 29,12 x 157 Super Boost HG",REAR-WHEEL
5210ef56aa1f460fa4a63ab9b9f08465,"Race Face Aeffect R eMTB Wheel 29,12 x 148 Boost Microsplin",REAR-WHEEL
78f628f662b64bf7966708309d225ffd,"Race Face Aeffect R eMTB Wheel 29,12 x 148 Boost XD",REAR-WHEEL
2838ca22a01244758c027ca0f4def262,"Race Face Aeffect R eMTB Wheel 29,12 x 148 Boost HG",REAR-WHEEL
3daa88aba5e1452ebb36b6daae6c4cf6,"Race Face Aeffect R eMTB Wheel 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
511886e920174fb68cedf94e09310097,"Race Face Aeffect R eMTB Wheel 27.5,12 x 157 Super Boost XD",REAR-WHEEL
3f7cae8a1ae0467aab3bb04ef62615a6,"Race Face Aeffect R eMTB Wheel 27.5,12 x 157 Super Boost HG",REAR-WHEEL
bab766c7de8647d390b900046dda0f42,"Race Face Aeffect R eMTB Wheel 27.5,12 x 148 Boost Microspline",REAR-WHEEL
64447789f6ae4964aab58b6a5ea63ed9,"Race Face Aeffect R eMTB Wheel 27.5,12 x 148 Boost XD",REAR-WHEEL
e7718515ba5e4afe9c69bddc1baeae27,"Race Face Aeffect R eMTB Wheel 27.5,12 x 148 Boost HG",REAR-WHEEL
00af06b98b594b92b2120b934b2724c6,"Race Face Turbine R 30 Wheels 29,12 x 148 Boost XD",REAR-WHEEL
15af6090e8b64f52bf921ac83e14b21b,"Race Face Turbine R 30 Wheels 29,12 x 148 Boost HG",REAR-WHEEL
c65085670d4c4a56a42589dbcaa00986,"Race Face Turbine R 30 Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
ec0fa3d517bf400cb996cab7c0313791,"Race Face Turbine R 30 Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
e1cd461d37644db297f141f87e684903,"Race Face Turbine R 30 Wheels 27.5,12 x 148 Boost XD",REAR-WHEEL
cc5a5ec6dfe14202bcd70ba3ace1006e,"Race Face Turbine R 30 Wheels 27.5,12 x 148 Boost HG",REAR-WHEEL
f93a7f6938534ed3a1d6bed5e72009ed,"Race Face Turbine R 30 Wheels 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
fdf944af362144b4a113169ba3b2d7be,"Race Face Turbine R 30 Wheels 27.5,12 x 148 Boost Microspline",REAR-WHEEL
9f535a5e2424453596699690726ac831,"Race Face Turbine R 35 Wheels 29,12 x 157 Super Boost XD",REAR-WHEEL
21b27932f5474c2fb33a99d680d0646d,"Race Face Turbine R 35 Wheels 29,12 x 157 Super Boost HG",REAR-WHEEL
68678305dad44867a48e425534502a2d,"Race Face Turbine R 35 Wheels 29,12 x 148 Boost XD",REAR-WHEEL
213a3847e9614ba295038fd71048e492,"Race Face Turbine R 35 Wheels 29,12 x 148 Boost HG",REAR-WHEEL
0153a18904714d4d96b51ef9c6ee0875,"Race Face Turbine R 35 Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
94fe7ceef15e46d59f5f5a574a68c38c,"Race Face Turbine R 35 Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
b164c565b0a240738a5c805111c68852,"Race Face Turbine R 35 Wheels 27.5,12 x 157 Super Boost XD",REAR-WHEEL
bf3a8824966b405498a1491ebf796641,"Race Face Turbine R 35 Wheels 27.5,12 x 157 Super Boost HG",REAR-WHEEL
0a1fc7521339439892439283cec61277,"Race Face Turbine R 35 Wheels 27.5,12 x 148 Boost XD",REAR-WHEEL
00ffcfb479d1454eb0dd17712dd81b84,"Race Face Turbine R 35 Wheels 27.5,12 x 148 Boost HG",REAR-WHEEL
880e002d656d4caa9dc1bae166bdc286,"Race Face Turbine R 35 Wheels 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
01b526dec8f542fabd5072746bae676b,"Race Face Turbine R 35 Wheels 27.5,12 x 148 Boost Microspline",REAR-WHEEL
d26b6189f0db49259449012d5cb9ee6d,"Race Face Atlas Wheels 29,12 x 150 or 157 XD",REAR-WHEEL
595a38f0bd7c413caa406c9ba7ec537b,"Race Face Atlas Wheels 29,12 x 150 or 157 HG",REAR-WHEEL
3a2acabb4dc3466b9d3fa9807f2ed972,"Race Face Atlas Wheels 27.5,12 x 150 or 157 XD",REAR-WHEEL
d9f60ebd28c34715a0e00ee0d31aca43,"Race Face Atlas Wheels 27.5,12 x 150 or 157 HG",REAR-WHEEL
ef914c52f9274e27a97aceb1cceaf599,"Race Face Next R 31 Wheels 29,12 x 157 Super Boost XD",REAR-WHEEL
d539a65746404a379102935756b95fc4,"Race Face Next R 31 Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
cc48b508e3c34c71b302b43f32a60f14,"Race Face Next R 31 Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
761eaa3a5fc7456c94f9ef0831108a03,"Race Face Next R 31 Wheels 29,12 x 157 Super Boost HG",REAR-WHEEL
662a8bc6c46c441085d307d9133187eb,"Race Face Next R 31 Wheels 29,12 x 148 Boost XD",REAR-WHEEL
dff279cefdc24ad1b786900909cdfcf4,"Race Face Next R 31 Wheels 29,12 x 148 Boost HG",REAR-WHEEL
89add35efff14d1ca7fec0d4bc8ffaa8,"Race Face Next R 31 Wheels 27.5,12 x 157 Super Boost XD",REAR-WHEEL
85937c8b02e44bfb8f0915f462279899,"Race Face Next R 31 Wheels 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
5b68385edd584462b53ac3f3ba560d85,"Race Face Next R 31 Wheels 27.5,12 x 148 Boost Microspline",REAR-WHEEL
357c7668db30446b855dcd9e03f4791d,"Race Face Next R 31 Wheels 27.5,12 x 157 Super Boost HG",REAR-WHEEL
5e02906b60de43f6ad67960f5903cbf6,"Race Face Next R 31 Wheels 27.5,12 x 148 Boost XD",REAR-WHEEL
26b74105b80943f392e370ad070292d7,"Race Face Next R 31 Wheels 27.5,12 x 148 Boost HG",REAR-WHEEL
840c0de0f8d746b8a3e1f3e516172a40,"Race face Next R 36 Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
84d9077d229444558687825185fd67bd,"Race face Next R 36 Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
b55961c60a3641e99d7731e059217729,"Race face Next R 36 Wheels 29,12 x 157 Super Boost XD",REAR-WHEEL
3faefc6968454437b964a35fc947d714,"Race face Next R 36 Wheels 29,12 x 148 Boost XD",REAR-WHEEL
fd0a276c49e546dbae22a6dabd7a784a,"Race face Next R 36 Wheels 29,12 x 148 Boost HG",REAR-WHEEL
88789612accf4b139aa06c4819e1efc6,"Race face Next R 36 Wheels 27.5,12 x 157 Super Boost Microspline",REAR-WHEEL
bd31211c70c54438a28b309b8a0d11ec,"Race face Next R 36 Wheels 27.5,12 x 148 Boost Microspline",REAR-WHEEL
df66d2f1fd9e47c4ad74f819d9ac3781,"Race face Next R 36 Wheels 27.5,12 x 157 Super Boost XD",REAR-WHEEL
a3f22e5ec90a42d8ac7a501b49a58e42,"Race face Next R 36 Wheels 27.5,12 x 148 Boost XD",REAR-WHEEL
179dd28083ea427681dece45110d5572,"Race face Next R 36 Wheels 27.5,12 x 148 Boost HG",REAR-WHEEL
bbbeb856b90346eb9613a1e0cc51e098,"Race Face Next SL Wheels 29,12 x 148 Boost XD",REAR-WHEEL
6b464e6ad9c04faabc7c9b18da2a054f,"Race Face Next SL Wheels 29,12 x 148 Boost HG",REAR-WHEEL
c27e1a4c2fcb4177a5b0380b14461c4c,"Race Face Next SL Wheels 29,12 x 157 Super Boost Microspline",REAR-WHEEL
24877fd0cefa4f90808f03081564149f,"Race Face Next SL Wheels 29,12 x 148 Boost Microspline",REAR-WHEEL
f4a6128876064656ac555d491549af08,"Spank Wing 22 Rear Wheel - 29 ,12 x 142mm or QR x 135mm,6-Bolt,XDR 11,Black",REAR-WHEEL
ee9dd3e70c9641169771b2033935642d,"Spank Wing 22 Rear Wheel - 29 ,12 x 142mm or QR x 135mm,6-Bolt,HG 11,Black",REAR-WHEEL
d5d888dc330f44b6ba9de4c4da913a6f,"Spank Spoon 32 Rear Wheel - 27.5 ,12 x 150mm,6-Bolt,HG 11,Black",REAR-WHEEL
5a4127caa6214e1bae07d38be3ae7906,"Spank Spoon 32 Rear Wheel - 26 ,12 x 150mm,6-Bolt,HG 11,Black",REAR-WHEEL
dcee70e5f91e47189e6c225eaa1e2500,"Spank Spoon 32 Rear Wheel - 27.5 ,12 x 148mm Boost,6-Bolt,HG 11,Black",REAR-WHEEL
283f5c084a714a9e872ad1b8d0c5efed,"Spank Spoon 32 Rear Wheel - 27.5 ,12 x 142mm or QR x 135mm,6-Bolt,HG 11,Black",REAR-WHEEL
2b6438e10046440ab33a4c21c9f79923,"Spank Spoon 32 Rear Wheel - 26 ,12 x 142mm or 12 x 135mm,6-Bolt,HG 11,Black",REAR-WHEEL
70b2e66d07ec439c8e4029b612097cf2,"Spank Spike Race 33 Rear Wheel - 29 ,12 x 150mm Boost,6-Bolt,XD 11,Black",REAR-WHEEL
4057886d224f4233a48b0e9d7147b6a7,"Spank Spike Race 33 Rear Wheel - 29 ,12 x 150mm Boost,6-Bolt,HG 11,Black",REAR-WHEEL
72c249775bb74c1ba9f919ab4bc909a5,"Spank Spike Race 33 Rear Wheel - 29 ,12 x 148mm Boost,6-Bolt,XD 11,Black",REAR-WHEEL
